,n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
478,6,30,f_classif,SMO-RBFKernel,0.9241516966067864,0.9201597847891374,0.9154278289448542,0.91769399856276
479,6,30,f_classif,AdaBoostM1,0.8995342648037259,0.8926435153465384,0.889834524400963,0.8911993702638554
480,6,30,f_classif,RandomCommittee,0.9660678642714571,0.9690774942431506,0.9577444873313716,0.9629501095502808
481,7,30,f_classif,NaiveBayes,0.7977378576180971,0.7934163417227933,0.8210174717368962,0.7922167691988664
482,7,30,f_classif,KNN,0.9620758483033932,0.9586479079895818,0.9582530202253292,0.9584499142284709
483,7,30,f_classif,RandomForest,0.9707252162341983,0.9703427865864414,0.9653629118268727,0.9677716785316065
484,7,30,f_classif,LogisticRegression,0.9214903526280772,0.9129524047999692,0.9157391068277454,0.9143127978571677
485,7,30,f_classif,DecisionTree,0.9600798403193613,0.9573827086371044,0.9549933099342629,0.9561681494385168
486,7,30,f_classif,SimpleLogistic,0.9228210246174318,0.9143999075447349,0.9171963776687545,0.9157651233172157
487,7,30,f_classif,JRIP,0.6819693945442449,0.743077313913117,0.7449184587639861,0.6819579906929304
488,7,30,f_classif,SMO-PolyKernel,0.9248170326014638,0.9159472836095763,0.9204560879598208,0.9181147181753708
489,7,30,f_classif,SMO-NormalizedPolyKernel,0.9221556886227545,0.915480572597137,0.9136758517714131,0.9145651397630574
490,7,30,f_classif,SMO-Puk,0.9700598802395209,0.9716125831610487,0.9627014291531735,0.9669058228821756
491,7,30,f_classif,SMO-RBFKernel,0.9248170326014638,0.9164427747711683,0.9195970447361788,0.9179780484706999
492,7,30,f_classif,AdaBoostM1,0.9075182967398536,0.8985928018413893,0.8989344373557757,0.8987631109032804
493,7,30,f_classif,RandomCommittee,0.9733865602129075,0.9737252892250419,0.96784793189707,0.9706754594763336
494,8,30,f_classif,NaiveBayes,0.810379241516966,0.8076912173774384,0.8252427184466019,0.8071665587004073
495,8,30,f_classif,KNN,0.9520958083832335,0.9533826194791567,0.9450596682847896,0.9488794830127356
496,8,30,f_classif,RandomForest,0.957418496340652,0.9598763305659858,0.9500320253505934,0.9544943628870194
497,8,30,f_classif,LogisticRegression,0.9181636726546906,0.9169759769048356,0.9090058656957929,0.9126379585326954
498,8,30,f_classif,DecisionTree,0.9540918163672655,0.9543025343409461,0.9483211974110033,0.9511302199839875
499,8,30,f_classif,SimpleLogistic,0.9208250166333999,0.9211622044339235,0.9105060005393744,0.9152341715430189
500,8,30,f_classif,JRIP,0.6899534264803726,0.7460979803821863,0.737476402373247,0.6896499468273661
501,8,30,f_classif,SMO-PolyKernel,0.9228210246174318,0.9215299684542586,0.9144248921251348,0.9176976412208551
502,8,30,f_classif,SMO-NormalizedPolyKernel,0.9228210246174318,0.9238582737831539,0.9121241235167206,0.9172799769225806
503,8,30,f_classif,SMO-Puk,0.9554224883566201,0.9599579053062486,0.9461131337648327,0.9521688844346176
504,8,30,f_classif,SMO-RBFKernel,0.9241516966067864,0.9235936484885543,0.9151749595469256,0.9190013274286082
505,8,30,f_classif,AdaBoostM1,0.9041916167664671,0.9017676237718211,0.8943921925566343,0.8977589660254714
506,8,30,f_classif,RandomCommittee,0.9614105123087159,0.9641909814323607,0.9542543149946063,0.9587605163663613
507,9,30,f_classif,NaiveBayes,0.8090485695276114,0.8139662158326474,0.8264726933307753,0.8078642902161834
508,9,30,f_classif,KNN,0.9560878243512974,0.9544835049566387,0.9539754511143659,0.9542275747508305
509,9,30,f_classif,RandomForest,0.9620758483033932,0.9624526855267026,0.9584091185791603,0.9603219410574424
510,9,30,f_classif,LogisticRegression,0.9201596806387226,0.9180545597069543,0.9151580329901015,0.9165401843556806
511,9,30,f_classif,DecisionTree,0.9554224883566201,0.9543954395439544,0.9525882582982539,0.9534684598305567
512,9,30,f_classif,SimpleLogistic,0.9201596806387226,0.9190097856564156,0.9140475408686926,0.9163438418380978
513,9,30,f_classif,JRIP,0.7152361942781105,0.7680350598227618,0.7549760008264128,0.7145993199548529
514,9,30,f_classif,SMO-PolyKernel,0.9201596806387226,0.917207450053801,0.9162685251115104,0.9167306868379452
515,9,30,f_classif,SMO-NormalizedPolyKernel,0.9221556886227545,0.9207391148806774,0.9165433811349155,0.9185077054615978
516,9,30,f_classif,SMO-Puk,0.9614105123087159,0.9631304019075355,0.9564666797023438,0.9595176707916471
517,9,30,f_classif,SMO-RBFKernel,0.9261477045908184,0.9242207659606068,0.9215350616673614,0.9228219913816433
518,9,30,f_classif,AdaBoostM1,0.9008649367930806,0.897914575666332,0.8949182995082106,0.8963406533843297
519,9,30,f_classif,RandomCommittee,0.9560878243512974,0.9549661274201311,0.9534202050536615,0.9541759825569578
520,0,50,chi2,NaiveBayes,0.84375,0.8401887086270845,0.8702094635061306,0.8398398398398399
521,0,50,chi2,KNN,0.9660904255319149,0.9643582193638371,0.9616227500052958,0.9629636604094451
522,0,50,chi2,RandomForest,0.9740691489361702,0.9730986788578513,0.9703117206742425,0.9716780932542814
523,0,50,chi2,LogisticRegression,0.9434840425531915,0.9399372826626925,0.9365899641618475,0.9382205050512373
524,0,50,chi2,DecisionTree,0.9667553191489362,0.9641542007850853,0.9633819199312894,0.963765881337116
525,0,50,chi2,SimpleLogistic,0.9381648936170213,0.9370589717741935,0.9274850321310895,0.9319354683305181
526,0,50,chi2,JRIP,0.8071808510638298,0.8163894580904987,0.8434271364719159,0.8046256280146493
527,0,50,chi2,SMO-PolyKernel,0.9488031914893617,0.943466103060199,0.9452808605778397,0.9443602859818265
528,0,50,chi2,SMO-NormalizedPolyKernel,0.9454787234042553,0.9416079727017418,0.9393832602512329,0.9404764662728291
529,0,50,chi2,SMO-Puk,0.9727393617021277,0.9732912735757037,0.9672074164370214,0.9701239007340633
530,0,50,chi2,SMO-RBFKernel,0.9434840425531915,0.9442620418703018,0.932035572399423,0.937623658510999
531,0,50,chi2,AdaBoostM1,0.9228723404255319,0.9142587263832048,0.9189048661702091,0.9164828431372549
532,0,50,chi2,RandomCommittee,0.973404255319149,0.9714070773415121,0.9706227288220783,0.9710127050696928
533,1,50,chi2,NaiveBayes,0.8291223404255319,0.8389737680664617,0.8532876313745985,0.828285408515627
534,1,50,chi2,KNN,0.9660904255319149,0.9672371619796511,0.961626848881451,0.9642528084782137
535,1,50,chi2,RandomForest,0.973404255319149,0.9726721644351721,0.971529866582157,0.9720931095586667
536,1,50,chi2,LogisticRegression,0.9461436170212766,0.9457813495185643,0.941020195224831,0.9432610108076261
537,1,50,chi2,DecisionTree,0.9720744680851063,0.9712751194083366,0.9701361977675353,0.9706977650366
538,1,50,chi2,SimpleLogistic,0.9461436170212766,0.946078063567334,0.9407218166621261,0.943225048759516
539,1,50,chi2,JRIP,0.7752659574468085,0.8079592568418537,0.8104202689854944,0.7752464829208336
540,1,50,chi2,SMO-PolyKernel,0.9527925531914894,0.9514070875521143,0.9494804321114638,0.9504200763775232
541,1,50,chi2,SMO-NormalizedPolyKernel,0.9514627659574468,0.9511194923371648,0.9468932490460226,0.9488970405134499
542,1,50,chi2,SMO-Puk,0.9714095744680851,0.9719054309565269,0.9680966598280525,0.969917075659913
543,1,50,chi2,SMO-RBFKernel,0.9428191489361702,0.944291647055043,0.935596562530695,0.9395055076628352
544,1,50,chi2,AdaBoostM1,0.918218085106383,0.9138197380480738,0.91503531430753,0.9144160586474284
545,1,50,chi2,RandomCommittee,0.973404255319149,0.9723955579058698,0.9718282451448619,0.972109928420428
546,2,50,chi2,NaiveBayes,0.839095744680851,0.8331110296292754,0.869909103962957,0.8337374538398148
547,2,50,chi2,KNN,0.9627659574468085,0.9593843480664619,0.957642171355061,0.9585040488901764
548,2,50,chi2,RandomForest,0.976063829787234,0.9751276028503751,0.9714939327239502,0.9732730449891895
549,2,50,chi2,LogisticRegression,0.942154255319149,0.9389240911418331,0.9316588084180628,0.9351271274884221
550,2,50,chi2,DecisionTree,0.9740691489361702,0.9709487874857525,0.9713906641252756,0.9711691448507658
551,2,50,chi2,SimpleLogistic,0.9434840425531915,0.9426596974621424,0.9307874181473417,0.936302654072689
552,2,50,chi2,JRIP,0.7925531914893617,0.799126204479486,0.8322406532083095,0.7884284165856597
553,2,50,chi2,SMO-PolyKernel,0.9454787234042553,0.9412376887525993,0.9370022207666268,0.9390633399740695
554,2,50,chi2,SMO-NormalizedPolyKernel,0.9414893617021277,0.9379634310330702,0.9311542675502524,0.9344136215423344
555,2,50,chi2,SMO-Puk,0.976063829787234,0.9760598444188393,0.9705536967207794,0.973221439466328
556,2,50,chi2,SMO-RBFKernel,0.9474734042553191,0.948195710956468,0.9342847813557889,0.9406790534890048
557,2,50,chi2,AdaBoostM1,0.9089095744680851,0.8965576692108016,0.9026708210148648,0.8994640143059631
558,2,50,chi2,RandomCommittee,0.9747340425531915,0.9718952049930859,0.9718952049930859,0.9718952049930859
559,3,50,chi2,NaiveBayes,0.8337765957446809,0.8401765793162602,0.860806556206122,0.832151249580378
560,3,50,chi2,KNN,0.9793882978723404,0.977934933693978,0.9782628309352179,0.9780983666315763
561,3,50,chi2,RandomForest,0.988031914893617,0.9869561871296291,0.9876225294399594,0.9872872760058604
562,3,50,chi2,LogisticRegression,0.9541223404255319,0.9522500774455803,0.9500305442515719,0.9511156269740217
563,3,50,chi2,DecisionTree,0.9833776595744681,0.9818609502085898,0.982847288140372,0.9823494646395464
564,3,50,chi2,SimpleLogistic,0.9521276595744681,0.9525921765725082,0.9453304888020075,0.9487144513401078
565,3,50,chi2,JRIP,0.8178191489361702,0.8317767676101173,0.8496922079264683,0.8167664138157953
566,3,50,chi2,SMO-PolyKernel,0.9587765957446809,0.9556295375686786,0.9568696371342913,0.956241564882129
567,3,50,chi2,SMO-NormalizedPolyKernel,0.9541223404255319,0.9528726878689369,0.9493425937238611,0.9510464472870488
568,3,50,chi2,SMO-Puk,0.9853723404255319,0.9851131405091087,0.9837636156875276,0.9844300264079703
569,3,50,chi2,SMO-RBFKernel,0.9534574468085106,0.9555403885529719,0.9453680817270189,0.9499904997149914
570,3,50,chi2,AdaBoostM1,0.9235372340425532,0.9173599153193044,0.920959935340169,0.9190795201849719
571,3,50,chi2,RandomCommittee,0.9853723404255319,0.9838226831101688,0.985139516742949,0.9844728133452716
572,4,50,chi2,NaiveBayes,0.8304521276595744,0.8359469645981963,0.8575202390040242,0.8285842242242778
573,4,50,chi2,KNN,0.9720744680851063,0.9718869554485993,0.9684714486320412,0.9701271186440678
574,4,50,chi2,RandomForest,0.9720744680851063,0.972242029423677,0.9681189742429812,0.9701053468495329
575,4,50,chi2,LogisticRegression,0.9501329787234043,0.9494815685795437,0.9438500758668137,0.9465183594222275
576,4,50,chi2,DecisionTree,0.9627659574468085,0.960311760769789,0.960311760769789,0.960311760769789
577,4,50,chi2,SimpleLogistic,0.9461436170212766,0.9481226213682354,0.9367779694082389,0.941888037733851
578,4,50,chi2,JRIP,0.8191489361702128,0.8304719388889383,0.8502304277757358,0.8177875887036572
579,4,50,chi2,SMO-PolyKernel,0.9507978723404256,0.9484245298198787,0.9464974035643265,0.9474427847163981
580,4,50,chi2,SMO-NormalizedPolyKernel,0.9454787234042553,0.9442909049294768,0.9390652831575674,0.9415483839167058
581,4,50,chi2,SMO-Puk,0.9720744680851063,0.9729770453656816,0.9674140254648609,0.9700613673719711
582,4,50,chi2,SMO-RBFKernel,0.9501329787234043,0.952485380116959,0.9410302807543329,0.9461926275313435
583,4,50,chi2,AdaBoostM1,0.9202127659574468,0.913492974840125,0.9174210938015399,0.9153636063507308
584,4,50,chi2,RandomCommittee,0.9740691489361702,0.9735066342343162,0.9711263158886784,0.9722909693861884
585,5,50,chi2,NaiveBayes,0.8191489361702128,0.8250956226094348,0.8556390686141568,0.8160889776027478
586,5,50,chi2,KNN,0.9667553191489362,0.9643332011476825,0.9627213203672853,0.9635183805265772
587,5,50,chi2,RandomForest,0.9753989361702128,0.9744466079214444,0.9715450776800589,0.9729682334967928
588,5,50,chi2,LogisticRegression,0.9441489361702128,0.9409101944598902,0.9362364883189338,0.9384950926935659
589,5,50,chi2,DecisionTree,0.9680851063829787,0.9650381620239432,0.9650381620239432,0.9650381620239432
590,5,50,chi2,SimpleLogistic,0.9414893617021277,0.9368982707586851,0.9346131494324126,0.9357363574742804
591,5,50,chi2,JRIP,0.7985372340425532,0.8104825882582927,0.8384351633024679,0.7959609663055669
592,5,50,chi2,SMO-PolyKernel,0.949468085106383,0.9446437565379102,0.9446437565379102,0.9446437565379102
593,5,50,chi2,SMO-NormalizedPolyKernel,0.9488031914893617,0.9447745512914052,0.9428402619038394,0.9437938473559938
594,5,50,chi2,SMO-Puk,0.9707446808510638,0.9716796875,0.9640812056874977,0.9676965222603843
595,5,50,chi2,SMO-RBFKernel,0.9461436170212766,0.9461880068241897,0.9351962341637287,0.9402874753391253
596,5,50,chi2,AdaBoostM1,0.9148936170212766,0.903856661506238,0.9123590717136105,0.9077694927207118
597,5,50,chi2,RandomCommittee,0.9747340425531915,0.9731041078634911,0.9714617798612994,0.9722739692001987
598,6,50,chi2,NaiveBayes,0.8283433133732535,0.833958399829769,0.8598664348224863,0.8259842109797951
599,6,50,chi2,KNN,0.9660678642714571,0.9681839466188005,0.9585221844307716,0.9630121816168329
600,6,50,chi2,RandomForest,0.9753825681969395,0.9779959100204498,0.9689628157603087,0.9731880050662718
601,6,50,chi2,LogisticRegression,0.9347970725216235,0.9335404174691421,0.9249713379447395,0.9289549537730171
602,6,50,chi2,DecisionTree,0.9673985362608117,0.967165173399243,0.9622912446975198,0.9646371450425884
603,6,50,chi2,SimpleLogistic,0.9427811044577512,0.9419461298068503,0.9339760003057286,0.9377060272736737
604,6,50,chi2,JRIP,0.7850964737192282,0.8049959073481052,0.8246684755608209,0.7838087099257955
605,6,50,chi2,SMO-PolyKernel,0.9447771124417831,0.9421533247741651,0.9382686207819009,0.9401478204756066
606,6,50,chi2,SMO-NormalizedPolyKernel,0.9401197604790419,0.9390214476690109,0.9311040623686322,0.9348086331933794
607,6,50,chi2,SMO-Puk,0.9693945442448436,0.9739409772084369,0.9603622883784919,0.9665114738090256
608,6,50,chi2,SMO-RBFKernel,0.9414504324683965,0.944217148735805,0.9290403943898804,0.9357692307692307
609,6,50,chi2,AdaBoostM1,0.9095143047238856,0.9012544802867384,0.9042983528872244,0.9027277053392977
610,6,50,chi2,RandomCommittee,0.9747172322022621,0.9766054778554778,0.9688281041005846,0.9724974478494521
611,7,50,chi2,NaiveBayes,0.8270126413838988,0.826333356943018,0.8573726463573077,0.8230470787689098
612,7,50,chi2,KNN,0.9627411842980705,0.9641295427785332,0.9540421571098916,0.9587597750034298
613,7,50,chi2,RandomForest,0.9760479041916168,0.9741579254079253,0.9733396032500146,0.9737465210792515
614,7,50,chi2,LogisticRegression,0.9427811044577512,0.9379969332674323,0.9364783106129652,0.937229020979021
615,7,50,chi2,DecisionTree,0.9707252162341983,0.9665100063562995,0.9696581279450833,0.968048839878944
616,7,50,chi2,SimpleLogistic,0.9401197604790419,0.9383947295532782,0.9296980744245573,0.9337815451853939
617,7,50,chi2,JRIP,0.7984031936127745,0.8084566415844118,0.8365646027652271,0.7956004242307002
618,7,50,chi2,SMO-PolyKernel,0.9467731204258151,0.9407567256787417,0.9429977311950979,0.9418579911413707
619,7,50,chi2,SMO-NormalizedPolyKernel,0.9447771124417831,0.9403622553315805,0.9384494560685683,0.9393923641054168
620,7,50,chi2,SMO-Puk,0.9760479041916168,0.9758011190233977,0.9716215168027303,0.9736546888694129
621,7,50,chi2,SMO-RBFKernel,0.9421157684630739,0.9416789264413519,0.9308101766565184,0.9358419986369717
622,7,50,chi2,AdaBoostM1,0.9095143047238856,0.8984735747268322,0.9056303205414106,0.9018103842503103
623,7,50,chi2,RandomCommittee,0.9767132401862941,0.974305991490549,0.9747125210882507,0.9745086969900346
624,8,50,chi2,NaiveBayes,0.8363273453093812,0.8383631835861395,0.8577821601941747,0.8343794234111555
625,8,50,chi2,KNN,0.9634065202927479,0.9639375701161275,0.9585018878101402,0.9610729026622433
626,8,50,chi2,RandomForest,0.9740518962075848,0.9760691070817653,0.9691039644012944,0.9723586206896553
627,8,50,chi2,LogisticRegression,0.9414504324683965,0.9433544777695435,0.9324855043149947,0.9373389224098724
628,8,50,chi2,DecisionTree,0.9693945442448436,0.9705239802013996,0.9646709816612729,0.9674314882648216
629,8,50,chi2,SimpleLogistic,0.9334664005322688,0.9370154550214276,0.9220688376483279,0.9284762539259541
630,8,50,chi2,JRIP,0.7970725216234198,0.8134220852520112,0.8276024811218986,0.796275664137824
631,8,50,chi2,SMO-PolyKernel,0.9494344644045243,0.9491466120498379,0.9435595334412081,0.9461911545244879
632,8,50,chi2,SMO-NormalizedPolyKernel,0.9401197604790419,0.9411795101450273,0.9317354368932039,0.9360076978098709
633,8,50,chi2,SMO-Puk,0.9654025282767797,0.9681086865135475,0.9588052858683926,0.9630532370726983
634,8,50,chi2,SMO-RBFKernel,0.9347970725216235,0.9397490428775273,0.9224902238403452,0.9297462558427931
635,8,50,chi2,AdaBoostM1,0.9155023286759814,0.9116469949803283,0.9091491370010787,0.9103596349973162
636,8,50,chi2,RandomCommittee,0.9713905522288756,0.9724822625147812,0.9669464670981661,0.9695660875359358
637,9,50,chi2,NaiveBayes,0.8270126413838988,0.8400589970501475,0.8508786169392476,0.8265574236156727
638,9,50,chi2,KNN,0.959414504324684,0.9590983347875323,0.9561918236789386,0.9575868601286508
639,9,50,chi2,RandomForest,0.9707252162341983,0.9702670936215896,0.9686691803387555,0.9694506550379718
640,9,50,chi2,LogisticRegression,0.9441117764471058,0.9464370506037172,0.9370570483045626,0.9411901709720214
641,9,50,chi2,DecisionTree,0.959414504324684,0.9569556748015289,0.9586904309521087,0.9577998069570044
642,9,50,chi2,SimpleLogistic,0.9414504324683965,0.9409083291436233,0.9367831146168064,0.9387246817263681
643,9,50,chi2,JRIP,0.7984031936127745,0.8150304907629339,0.8234335973672852,0.7980814122848672
644,9,50,chi2,SMO-PolyKernel,0.9447771124417831,0.9440085870413739,0.9406652253634924,0.9422568740328816
645,9,50,chi2,SMO-NormalizedPolyKernel,0.9387890884896873,0.9389313191126663,0.9331777045648235,0.9358252733584569
646,9,50,chi2,SMO-Puk,0.9680638722554891,0.9692007233947348,0.964230901195716,0.9665573916397188
647,9,50,chi2,SMO-RBFKernel,0.9374584165003327,0.9410890036855549,0.9287375807504861,0.9339798802234036
648,9,50,chi2,AdaBoostM1,0.908183632734531,0.9047028741943715,0.9037920907873427,0.904240289863637
649,9,50,chi2,RandomCommittee,0.9673985362608117,0.9664045898852529,0.9656199386831261,0.9660079211923975
650,0,50,f_classif,NaiveBayes,0.836436170212766,0.8317312203975034,0.8607954490745823,0.8320889222910233
651,0,50,f_classif,KNN,0.9747340425531915,0.9740274344433134,0.9708287837559385,0.9723926321097958
652,0,50,f_classif,RandomForest,0.9813829787234043,0.9817374567616857,0.9776555570319616,0.9796404591726229
653,0,50,f_classif,LogisticRegression,0.9481382978723404,0.9441785513474243,0.9426936194223143,0.943427562859871
654,0,50,f_classif,DecisionTree,0.9714095744680851,0.9690468113975577,0.9686575039622245,0.9688516102309206
655,0,50,f_classif,SimpleLogistic,0.9441489361702128,0.9423197676124526,0.93545088478448,0.9387108792846497
656,0,50,f_classif,JRIP,0.8105053191489362,0.8176178528142211,0.845184380650864,0.8077205164954211
657,0,50,f_classif,SMO-PolyKernel,0.9488031914893617,0.9447372485424148,0.9436247181187762,0.9441761905243942
658,0,50,f_classif,SMO-NormalizedPolyKernel,0.9488031914893617,0.9450748785544107,0.9432106825040103,0.9441294370730093
659,0,50,f_classif,SMO-Puk,0.9793882978723404,0.9810741088180113,0.9740341897130445,0.9773912124243589
660,0,50,f_classif,SMO-RBFKernel,0.9468085106382979,0.9477624194081258,0.9358629946522005,0.9413192249767851
661,0,50,f_classif,AdaBoostM1,0.9228723404255319,0.9142587263832048,0.9189048661702091,0.9164828431372549
662,0,50,f_classif,RandomCommittee,0.9767287234042553,0.9756141897954763,0.973622079845324,0.9746042895786405
663,1,50,f_classif,NaiveBayes,0.8218085106382979,0.828243049879163,0.8430862351111876,0.820628249697837
664,1,50,f_classif,KNN,0.9667553191489362,0.9659626312509881,0.9642631439463438,0.9650952083890325
665,1,50,f_classif,RandomForest,0.9720744680851063,0.9715577132334478,0.9698378192048304,0.9706799750467873
666,1,50,f_classif,LogisticRegression,0.9514627659574468,0.9511194923371648,0.9468932490460226,0.9488970405134499
667,1,50,f_classif,DecisionTree,0.9660904255319149,0.9640859140859142,0.964909013071205,0.9644930806779755
668,1,50,f_classif,SimpleLogistic,0.9468085106382979,0.9472439686850935,0.9409710832253796,0.9438722197342887
669,1,50,f_classif,JRIP,0.8284574468085106,0.8345342870057699,0.8497562006215911,0.8272834098921056
670,1,50,f_classif,SMO-PolyKernel,0.9534574468085106,0.953082846774691,0.9491329415493075,0.9510125074449077
671,1,50,f_classif,SMO-NormalizedPolyKernel,0.9488031914893617,0.9485987786145142,0.9438075328540743,0.946062936199842
672,1,50,f_classif,SMO-Puk,0.9700797872340425,0.970500422249957,0.9667029910134308,0.9685178698766531
673,1,50,f_classif,SMO-RBFKernel,0.9521276595744681,0.9542420650897976,0.9453522442330466,0.949353448275862
674,1,50,f_classif,AdaBoostM1,0.918218085106383,0.9138197380480738,0.91503531430753,0.9144160586474284
675,1,50,f_classif,RandomCommittee,0.9740691489361702,0.9729573860475467,0.9726742688335251,0.9728153341981483
676,2,50,f_classif,NaiveBayes,0.8351063829787234,0.82582789574758,0.8607703247354849,0.828739033094022
677,2,50,f_classif,KNN,0.96875,0.9667101000419812,0.96359339317011,0.965123192277842
678,2,50,f_classif,RandomForest,0.980718085106383,0.979654839831768,0.9773763088065494,0.9785008037059693
679,2,50,f_classif,LogisticRegression,0.9441489361702128,0.9389707584291336,0.9364632570325915,0.9376967688483844
680,2,50,f_classif,DecisionTree,0.976063829787234,0.972154572929198,0.9747847587350482,0.973448827793993
681,2,50,f_classif,SimpleLogistic,0.9428191489361702,0.9407599375129427,0.9312231132827022,0.9357142289126925
682,2,50,f_classif,JRIP,0.8164893617021277,0.8130569783179853,0.848053534441553,0.811013986013986
683,2,50,f_classif,SMO-PolyKernel,0.9468085106382979,0.9439736732210542,0.9370710664990765,0.9403760195839403
684,2,50,f_classif,SMO-NormalizedPolyKernel,0.9348404255319149,0.9278570344663131,0.9270490948753204,0.9274508568548387
685,2,50,f_classif,SMO-Puk,0.9820478723404256,0.9830398406374502,0.9769750365374137,0.9799063304856416
686,2,50,f_classif,SMO-RBFKernel,0.9454787234042553,0.9451777060591038,0.9327711587523579,0.9385198257210939
687,2,50,f_classif,AdaBoostM1,0.9089095744680851,0.8965576692108016,0.9026708210148648,0.8994640143059631
688,2,50,f_classif,RandomCommittee,0.9773936170212766,0.9744352930782294,0.9753237224690834,0.9748771764335966
689,3,50,f_classif,NaiveBayes,0.8291223404255319,0.8341160220994475,0.8546554138511132,0.8272879560284202
690,3,50,f_classif,KNN,0.9820478723404256,0.9798551245210728,0.9821217446876498,0.9809632301753055
691,3,50,f_classif,RandomForest,0.9906914893617021,0.9904400512724952,0.9897615668731145,0.9900987119296978
692,3,50,f_classif,LogisticRegression,0.9514627659574468,0.9503422578392982,0.9461716304991401,0.9481715937924116
693,3,50,f_classif,DecisionTree,0.9833776595744681,0.9821725083586912,0.9825033128765166,0.9823373924448195
694,3,50,f_classif,SimpleLogistic,0.9501329787234043,0.9509803921568627,0.942694284935575,0.9465183594222275
695,3,50,f_classif,JRIP,0.8397606382978723,0.8480715725520256,0.868715167805419,0.8383801631519221
696,3,50,f_classif,SMO-PolyKernel,0.9607712765957447,0.9603292049904381,0.9560660883621702,0.9581112881335929
697,3,50,f_classif,SMO-NormalizedPolyKernel,0.9521276595744681,0.9508947275626138,0.9470503651212842,0.9488998325729592
698,3,50,f_classif,SMO-Puk,0.988031914893617,0.9897682719600528,0.9848707273291166,0.9872158124985833
699,3,50,f_classif,SMO-RBFKernel,0.9541223404255319,0.9564620902506793,0.9459028410853078,0.9506863453695031
700,3,50,f_classif,AdaBoostM1,0.9235372340425532,0.9173599153193044,0.920959935340169,0.9190795201849719
701,3,50,f_classif,RandomCommittee,0.9913563829787234,0.9909789936198388,0.9906403014952585,0.9908091233740746
702,4,50,f_classif,NaiveBayes,0.8238031914893617,0.826231010351879,0.84761325831472,0.8214406517308689
703,4,50,f_classif,KNN,0.9747340425531915,0.9730686948080711,0.9730686948080711,0.9730686948080711
704,4,50,f_classif,RandomForest,0.9787234042553191,0.9801485804747327,0.9745012110416844,0.9771896132357876
705,4,50,f_classif,LogisticRegression,0.9534574468085106,0.9518981573776094,0.9486273290169358,0.9502118644067796
706,4,50,f_classif,DecisionTree,0.9680851063829787,0.9686741243002508,0.9631617141187669,0.9657844198536814
707,4,50,f_classif,SimpleLogistic,0.9434840425531915,0.942984068627451,0.9360579415118702,0.9392969865493253
708,4,50,f_classif,JRIP,0.8111702127659575,0.8238595991345152,0.842783228250728,0.8098778620517753
709,4,50,f_classif,SMO-PolyKernel,0.9547872340425532,0.9520954806024353,0.9514546636885408,0.95177304964539
710,4,50,f_classif,SMO-NormalizedPolyKernel,0.9428191489361702,0.940175817425907,0.9376403064830784,0.9388760035007929
711,4,50,f_classif,SMO-Puk,0.9753989361702128,0.9787900128533715,0.9690190091134421,0.9735162751074973
712,4,50,f_classif,SMO-RBFKernel,0.9488031914893617,0.9510311272007179,0.9396128436389681,0.9447577642655127
713,4,50,f_classif,AdaBoostM1,0.9202127659574468,0.913492974840125,0.9174210938015399,0.9153636063507308
714,4,50,f_classif,RandomCommittee,0.9780585106382979,0.9781326837264366,0.9750261528457123,0.9765369609521364
715,5,50,f_classif,NaiveBayes,0.8105053191489362,0.8131506098154191,0.8429448684669327,0.8067739994184828
716,5,50,f_classif,KNN,0.973404255319149,0.971642290077523,0.9700050366122971,0.9708147044212618
717,5,50,f_classif,RandomForest,0.9820478723404256,0.9817751426238104,0.9788287939250707,0.9802741163354974
718,5,50,f_classif,LogisticRegression,0.9521276595744681,0.9517993232773614,0.9428267017938088,0.9470438074000176
719,5,50,f_classif,DecisionTree,0.9714095744680851,0.9704603987558162,0.9667447987292239,0.9685570887302504
720,5,50,f_classif,SimpleLogistic,0.9501329787234043,0.9485260128682509,0.9417167099298749,0.9449620516273521
721,5,50,f_classif,JRIP,0.8297872340425532,0.8318087597540873,0.8634225717717252,0.8263367179775848
722,5,50,f_classif,SMO-PolyKernel,0.9541223404255319,0.9529636120798689,0.946086939676882,0.949365087497164
723,5,50,f_classif,SMO-NormalizedPolyKernel,0.9434840425531915,0.9392696413500876,0.9365832397040021,0.9378999958710104
724,5,50,f_classif,SMO-Puk,0.9800531914893617,0.9815744998624376,0.9747084576343419,0.9779947093662944
725,5,50,f_classif,SMO-RBFKernel,0.9488031914893617,0.9496271664049767,0.9376796714579055,0.9431836635370779
726,5,50,f_classif,AdaBoostM1,0.9148936170212766,0.903856661506238,0.9123590717136105,0.9077694927207118
727,5,50,f_classif,RandomCommittee,0.9813829787234043,0.9808303474061381,0.9783154469024835,0.9795524773781802
728,6,50,f_classif,NaiveBayes,0.8296739853626082,0.8283554337200901,0.8543031298964344,0.8262496793841285
729,6,50,f_classif,KNN,0.9687292082501663,0.9686162817641153,0.963727213666068,0.9660805268775849
730,6,50,f_classif,RandomForest,0.9773785761809713,0.9804179759686236,0.9709223449382811,0.9753517186559446
731,6,50,f_classif,LogisticRegression,0.9441117764471058,0.9441896024464831,0.9346342721748768,0.9390534486753688
732,6,50,f_classif,DecisionTree,0.9693945442448436,0.9680222400559073,0.965806168074292,0.9668949072034629
733,6,50,f_classif,SimpleLogistic,0.9461077844311377,0.9478528752800597,0.9354272557037491,0.9410562266359834
